DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
6734800,0.011267,25561,281.884,-7.39938,-4371.49,2830.29,438.342,5348.62
6735200,0.0112646,25564,282.05,-7.23546,-4371.58,2830.37,438.386,5349.31
6735600,0.0112622,25572,282.524,-6.76767,-4371.82,2830.59,438.511,5351.12
6736000,0.0112598,25576,282.77,-6.52371,-4371.93,2830.7,438.578,5351.97
6736400,0.0112574,25579,282.953,-6.34052,-4372,2830.78,438.621,5352.62
6736800,0.0112549,25587,283.41,-5.91695,-4372.21,2831,438.733,5354.13
6737200,0.0112525,25591,283.625,-5.72947,-4372.33,2831.12,438.788,5354.82
6737600,0.0112501,25595,283.801,-5.5717,-4372.43,2831.25,438.832,5355.29
6738000,0.0112478,25599,283.967,-5.43478,-4372.53,2831.38,438.869,5355.62
6738400,0.0112454,25608,284.376,-5.17542,-4372.75,2831.69,438.928,5356.01
6738800,0.011243,25608,284.376,-5.17542,-4372.75,2831.69,438.928,5356.01
6739200,0.0112407,25615,284.776,-4.89949,-4373.05,2831.95,439.014,5356.94
6739600,0.0112384,25619,284.937,-4.7793,-4373.18,2832.05,439.064,5357.32
6740000,0.0112361,25623,285.018,-4.69906,-4373.21,2832.12,439.104,5357.33
6740400,0.0112339,25630,285.136,-4.55422,-4373.23,2832.21,439.164,5357.33
6740800,0.0112317,25634,285.277,-4.43099,-4373.31,2832.28,439.207,5357.74
6741200,0.0112295,25638,285.469,-4.27171,-4373.41,2832.37,439.264,5358.29
6741600,0.0112274,25642,285.679,-4.09487,-4373.53,2832.47,439.314,5358.92
6742000,0.0112253,25648,285.971,-3.8287,-4373.68,2832.59,439.403,5359.73
6742400,0.0112232,25652,286.121,-3.68652,-4373.76,2832.66,439.462,5360.22
6742800,0.0112212,25655,286.207,-3.61085,-4373.81,2832.71,439.487,5360.42
6743200,0.0112193,25663,286.377,-3.48109,-4373.9,2832.84,439.547,5360.58
6743600,0.0112173,25667,286.482,-3.42499,-4373.98,2832.92,439.572,5360.69
6744000,0.0112155,25671,286.595,-3.35752,-4374.08,2833,439.601,5360.9
6744400,0.0112136,25678,286.723,-3.27712,-4374.18,2833.12,439.636,5360.92
6744800,0.0112119,25682,286.769,-3.24859,-4374.19,2833.16,439.646,5360.82
6745200,0.0112101,25686,286.832,-3.20489,-4374.23,2833.21,439.668,5360.9
6745600,0.0112084,25695,287.052,-3.03858,-4374.39,2833.33,439.714,5361.56
6746000,0.0112068,25695,287.052,-3.03858,-4374.39,2833.33,439.714,5361.56
6746400,0.0112052,25700,287.185,-2.93122,-4374.46,2833.38,439.748,5362.02
6746800,0.0112037,25708,287.361,-2.79911,-4374.57,2833.47,439.772,5362.52
6747200,0.0112022,25712,287.43,-2.76196,-4374.63,2833.52,439.781,5362.67
6747600,0.0112008,25716,287.48,-2.74345,-4374.67,2833.57,439.779,5362.75
6748000,0.0111994,25720,287.521,-2.73636,-4374.7,2833.61,439.777,5362.74
6748400,0.0111981,25727,287.512,-2.78171,-4374.74,2833.68,439.756,5362.59
6748800,0.0111969,25731,287.486,-2.82607,-4374.74,2833.71,439.737,5362.43
6749200,0.0111957,25736,287.467,-2.8763,-4374.75,2833.74,439.713,5362.28
6749600,0.0111945,25740,287.494,-2.8915,-4374.77,2833.77,439.704,5362.21
6750000,0.0111934,25744,287.54,-2.88404,-4374.81,2833.8,439.702,5362.25
6750400,0.0111923,25748,287.555,-2.9026,-4374.86,2833.83,439.699,5362.24
6750800,0.0111913,25755,287.476,-3.00507,-4374.83,2833.83,439.654,5361.9
6751200,0.0111904,25759,287.409,-3.06736,-4374.77,2833.8,439.625,5361.59
6751600,0.0111895,25763,287.359,-3.1173,-4374.71,2833.77,439.605,5361.41
6752000,0.0111886,25770,287.352,-3.15075,-4374.7,2833.75,439.589,5361.48
6752400,0.0111878,25774,287.348,-3.17621,-4374.71,2833.74,439.577,5361.54
6752800,0.0111871,25778,287.331,-3.20028,-4374.69,2833.71,439.567,5361.56
6753200,0.0111864,25785,287.236,-3.27622,-4374.59,2833.61,439.544,5361.32
6753600,0.0111857,25789,287.159,-3.35753,-4374.52,2833.55,439.515,5361.01
6754000,0.0111851,25793,287.082,-3.46306,-4374.46,2833.5,439.475,5360.7
6754400,0.0111846,25797,287.011,-3.57693,-4374.43,2833.47,439.43,5360.32
6754800,0.0111841,25804,286.89,-3.77582,-4374.41,2833.43,439.351,5359.65
6755200,0.0111836,25808,286.81,-3.90057,-4374.38,2833.4,439.305,5359.22
6755600,0.0111832,25812,286.73,-4.02797,-4374.33,2833.35,439.256,5358.85
6756000,0.0111828,25816,286.655,-4.14192,-4374.29,2833.32,439.212,5358.49
6756400,0.0111824,25820,286.598,-4.23844,-4374.27,2833.28,439.173,5358.23
6756800,0.0111821,25827,286.526,-4.36386,-4374.24,2833.23,439.118,5357.86
6757200,0.0111818,25831,286.491,-4.42257,-4374.22,2833.19,439.087,5357.66
